id,tweets,likes,retweets,tweet_score,time,followers,friends,user_score,location,keyword,inlakeontario,city,region,country,lat,lng,tweet_effectiveness
1.46499E+18,"RT @WeMeanToClean: We work at the grassroots level for our environment
https://t.co/I6ehyANyTO

#WeMeanToClean #CleanDelhi #SwachhBharat #V…",0,2,220,11/28/2021 16:01,22608,6678,6678667822608,"Kampala, Uganda",volunteer+litter+Ontario,0,Kampala,Central Region,Uganda,0.3475964,32.5825197,50.33
1.46499E+18,Regional Volunteer Manager (Central) - Central - CHARITY PEOPLE https://t.co/76vZjqQo1b,0,0,000,11/28/2021 15:55,2355,5,552355,UK,volunteer+litter+Ontario,0,,,United Kingdom,55.378051,-3.435973,0.0
1.46498E+18,"**false accusation example**

AG was fired bcoz of being so toxic and caused cn team staff to resign

our community manager and support and volunteer said otherwise. Screenshots and translations attached below

in the fulltime groups, environment was friendly and supportive❤️",9,0,009,11/28/2021 15:42,2583,650,6506502583,,volunteer+litter+Ontario,0,,,,,,2.06
1.46498E+18,"RT @demsabroadbe: Today is a good day to follow @demsabroadECCC. That's it, that's the message - just follow them and join and volunteer if…",0,12,12120,11/28/2021 15:42,2332,3938,393839382332,Earth,volunteer+litter+Ontario,0,Independence,KS,United States,37.2321077,-95.7243335,2772.47
1.46498E+18,"RT @WeMeanToClean: We work at the grassroots level for our environment
https://t.co/I6ehyANyTO

#WeMeanToClean #CleanDelhi #SwachhBharat #V…",0,2,220,11/28/2021 15:39,4195,4910,491049104195,MIT Earth & Atmospher & 🇺🇳,volunteer+litter+Ontario,0,Cambridge,MA,United States,42.3603088,-71.0893148,50.33
1.46498E+18,"We work at the grassroots level for our environment
https://t.co/I6ehyANyTO

#WeMeanToClean #CleanDelhi #SwachhBharat #Volunteer #Volunteering #Shramdaan #Delhi #Cleanup #CleanupDrive #SwachhataHiSeva #Afforestation #ClimateAction #WMTCBlog https://t.co/dF31ATGvHy",6,2,226,11/28/2021 15:35,2264,107,1071072264,"New Delhi, Delhi",volunteer+litter+Ontario,0,New Delhi,DL,India,28.6139391,77.2090212,51.7
1.46497E+18,@b_dechambeau @BKoepka Perhaps many of us did not know $3M went to charity as opposed to all proceeds going to participants. Could always use just a small bit of help for my local high school volunteer P A gig to be able to provide a better sports environ,0,0,000,11/28/2021 14:49,16,73,737316,"North Carolina, USA",volunteer+litter+Ontario,0,,NC,United States,35.7595731,-79.01929969999999,0.0
1.46497E+18,"RT @demsabroadbe: Today is a good day to follow @demsabroadECCC. That's it, that's the message - just follow them and join and volunteer if…",0,12,12120,11/28/2021 14:33,5318,5692,569256925318,"Tucson, AZ",volunteer+litter+Ontario,0,Tucson,AZ,United States,32.2226066,-110.9747108,2772.47
1.46495E+18,"RT @demsabroadbe: Today is a good day to follow @demsabroadECCC. That's it, that's the message - just follow them and join and volunteer if…",0,12,12120,11/28/2021 13:43,3120,724,7247243120,"Kampala, Uganda",volunteer+litter+Ontario,0,Kampala,Central Region,Uganda,0.3475964,32.5825197,2772.47
1.46495E+18,"RT @demsabroadbe: Today is a good day to follow @demsabroadECCC. That's it, that's the message - just follow them and join and volunteer if…",0,12,12120,11/28/2021 13:43,2461,4634,463446342461,,volunteer+litter+Ontario,0,,,,,,2772.47
1.46495E+18,"RT @demsabroadbe: Today is a good day to follow @demsabroadECCC. That's it, that's the message - just follow them and join and volunteer if…",0,12,12120,11/28/2021 13:29,552,372,372372552,,volunteer+litter+Ontario,0,,,,,,2772.47
1.46494E+18,"RT @demsabroadbe: Today is a good day to follow @demsabroadECCC. That's it, that's the message - just follow them and join and volunteer if…",0,12,12120,11/28/2021 13:09,272,372,372372272,,volunteer+litter+Ontario,0,,,,,,2772.47
1.46494E+18,"RT @CleanUpTadworth: ThankYou to our @DofE #litterpicking #volunteer out cleaning up in #lowerKingswood 

#LoveWhereYouLive🌺🍂
#youngpeople…",0,7,770,11/28/2021 13:02,5338,9,995338,www.plasticsimpact@gmail.com,volunteer+litter+Ontario,0,New Haven,CT,United States,41.3163244,-72.92234309999999,176.14
1.46494E+18,"RT @demsabroadbe: Today is a good day to follow @demsabroadECCC. That's it, that's the message - just follow them and join and volunteer if…",0,12,12120,11/28/2021 12:50,85117,82896,828968289685117,www.5calls.org,volunteer+litter+Ontario,0,,,,,,2772.47
1.46493E+18,"Today is a good day to follow @demsabroadECCC. That's it, that's the message - just follow them and join and volunteer if you can.
#climatecrisis #demsabroad #noplanetB #environment https://t.co/rn03qJzdc6",5,12,12125,11/28/2021 12:20,1769,2288,228822881769,"Brussels, Belgium",volunteer+litter+Ontario,0,Brussels,Brussels,Belgium,50.8476424,4.3571696,2773.62
1.46493E+18,"RT: TheVenusProject: @Roberta66621429 @j_matcob @GandWalter @UN @Davos @RoxMeadows @jacquefresco Well being of humans and the environment we need to survive should be number one 🙂
(Peter tvp volunteer)",2,0,002,11/28/2021 12:02,3346,412,4124123346,"National Capital Region, Repub",volunteer+litter+Ontario,0,Washington,DC,United States,38.8899389,-77.0090505,0.46
1.46493E+18,"@Roberta66621429 @j_matcob @GandWalter @UN @Davos @RoxMeadows @jacquefresco Well being of humans and the environment we need to survive should be number one 🙂
(Peter tvp volunteer)",2,0,002,11/28/2021 12:00,29937,24,242429937,"21 Valley Lane
Venus, Florida ",volunteer+litter+Ontario,0,Venus,FL,United States,27.0734868,-81.4311926,0.46
1.46491E+18,RT @MathewsFiona: Scrub clearance has been promoted by wildlife organisations for years (all those volunteer working parties..). Tidying up…,0,8,880,11/28/2021 11:01,1308,3950,395039501308,Tyneside - RT ≠ Agreement,volunteer+litter+Ontario,0,,,,,,201.3
1.46491E+18,"Scrub clearance has been promoted by wildlife organisations for years (all those volunteer working parties..). Tidying up also keeps countless gardeners and landscape teams busy.

Time for a rethink (at least in many circumstances)? https://t.co/XjtbVy2kf7",25,8,8825,11/28/2021 10:54,3993,1476,147614763993,Colyton,volunteer+litter+Ontario,0,Colyton,England,United Kingdom,50.74063,-3.070422,2018.74
1.46487E+18,"RT @DrJideOjo: So if you have to blaze that GRE, volunteer in labs, publish that paper, and attend conferences to get into a quality learni…",0,23,23230,11/28/2021 8:02,895,1723,17231723895,"Abuja, Nigeria",volunteer+litter+Ontario,0,Abuja,Federal Capital Territory,Nigeria,9.0764785,7.398574,5313.91
1.46477E+18,How one woman escaped the rat race and went off to Africa to volunteer on environmental projects https://t.co/rrg6MpSvbJ #environment #volunteering #Africa,0,0,000,11/28/2021 1:18,13598,14596,145961459613598,South East,volunteer+litter+Ontario,0,,,,-2.2179704,115.66283,0.0
1.46476E+18,"Doing work (volunteer or paid) that helps others, paid work that covers bills + a little more, &amp; a respectful work environment may help work be sustainable &amp; fulfilling.",0,0,000,11/28/2021 0:48,742,2,22742,,volunteer+litter+Ontario,0,,,,,,0.0
1.46473E+18,"RT: TheVenusProject: @Pjevica @LumpyLouish Yes, Tvp proposes a proactive system/mindset which prioritises people/environment over money/profit.
If you have any questions let me know 🙂
The faqs are very helpful too
(Peter tvp volunteer)
https://t.co/lvyvMZ4M6D",0,0,000,11/27/2021 23:12,3346,412,4124123346,"National Capital Region, Repub",volunteer+litter+Ontario,0,Washington,DC,United States,38.8899389,-77.0090505,0.0
1.46626E+18,"Save the Date: the spring Mulga Loop Road Litter Cleanup will be March 26, 2022. Help us and many partners keep trash out of Village Creek and Bayview Lake! https://t.co/G6jWGwrdSN",0,0,000,12/2/2021 3:59,12198,12029,120291202912198,Alabama,lake cleanup,0,,AL,United States,32.3182314,-86.902298,0.0
1.46612E+18,"RT @uspresstracker: LAPD kettled 19 journalists at the homeless encampment cleanup in Echo Park Lake on March 25, charging nine of them. ht…",0,3,330,12/1/2021 18:46,1114,1326,132613261114,Laniakea Supercluster,lake cleanup,0,,,,,,75.49
1.46611E+18,"RT @CRKeeper: Lake Lanier is a vital part of the Chattahoochee watershed - but it needs our help!

We're hosting a cleanup in Gainesville t…",0,1,110,12/1/2021 18:15,78,213,21321378,,lake cleanup,0,,,,,,25.16
1.4661E+18,"RT @uspresstracker: LAPD kettled 19 journalists at the homeless encampment cleanup in Echo Park Lake on March 25, charging nine of them. ht…",0,3,330,12/1/2021 17:42,830,477,477477830,"Washington, D.C.",lake cleanup,0,Washington,DC,United States,38.9071923,-77.0368707,75.49
1.4661E+18,"RT @uspresstracker: LAPD kettled 19 journalists at the homeless encampment cleanup in Echo Park Lake on March 25, charging nine of them. ht…",0,3,330,12/1/2021 17:42,492,1206,12061206492,"Bethesda, MD",lake cleanup,0,Bethesda,MD,United States,38.984652,-77.0947092,75.49
1.4661E+18,"LAPD kettled 19 journalists at the homeless encampment cleanup in Echo Park Lake on March 25, charging nine of them. https://t.co/qS9sV623Bq",4,3,334,12/1/2021 17:34,33027,188,18818833027,"New York, NY",lake cleanup,0,New York,NY,United States,40.7127753,-74.0059728,76.4
1.46604E+18,"We look forward to a robust cleanup of the former Bethlehem Steel site in Lackawanna. This location along  Lake Erie and its remediation is long overdue and will continue WNY in its transition from a Rust to Blue economy. 

https://t.co/pbAdHCGvNw",1,0,001,12/1/2021 13:46,3738,937,9379373738,"Buffalo, NY",lake cleanup,0,Buffalo,NY,United States,42.88644679999999,-78.8783689,0.23
1.46604E+18,"Sunday fire damages UAW union hall https://t.co/lusGrMlHZJ
Fire and Water Damage Cleanup Near Me, Chicago, Evanston, Skokie, Wilmette, Northbrook, Lake Forest, Highland Park
https://t.co/FwXvihmmSH
#fireandwaterdamagecleanupnearme #Chicago #Evanston #Skokie #Wilmette #Northbrook https://t.co/mj7wBMZm81",1,0,001,12/1/2021 13:46,1557,2581,258125811557,"Chicago, IL",lake cleanup,0,Chicago,IL,United States,41.8781136,-87.6297982,0.23
1.46603E+18,"Lake Lanier is a vital part of the Chattahoochee watershed - but it needs our help!

We're hosting a cleanup in Gainesville this Saturday starting bright and early at 9:30 a.m. It's free to volunteer, but registration is required 👉 https://t.co/vcFn7XGuZv https://t.co/CO2CQNbicd",2,1,112,12/1/2021 13:16,4496,1790,179017904496,Atlanta|Gainesville|LaGrange,lake cleanup,0,Atlanta,GA,United States,33.7489954,-84.3879824,25.62
1.46583E+18,"Join Save Rural Seminole and Central Florida Recon to paddle the waters of Lake Mills for a cleanup. 

The clean up starts at 10:00 am on Saturday, December 4. https://t.co/uriH9kthOj",0,0,000,11/30/2021 23:34,63,258,25825863,"Winter Springs, FL",lake cleanup,0,Winter Springs,FL,United States,28.6988853,-81.30812259999999,0.0
1.46581E+18,"#15 says she visited the GF site at 38th and Chicago on a couple occasions. Also, protested on Lake Street. She went to do cleanup and stayed for the protest, she tells Engh.",1,0,001,11/30/2021 22:43,6110,1577,157715776110,St Paul,lake cleanup,0,Saint Paul,MN,United States,44.9537029,-93.0899578,0.23
1.46573E+18,"Lead, like other waste, doesn't ""go away."" When it's disposed of improperly, like dumping lead telephone cables in Lake Tahoe, the consequences become even more severe and the need for cleanup more urgent https://t.co/LMtmg6DHwk",0,0,000,11/30/2021 17:30,10056,3469,3469346910056,United States,lake cleanup,0,,,United States,37.09024,-95.712891,0.0
1.4657E+18,The Wisconsin Department of Natural Resources confirmed Monday that Enbridge Energy’s cleanup of Fort Atkinson’s Blackhawk Island following a diluent chemical spill has been progressing satisfactorily. https://t.co/B6l5hYLVmN,1,0,001,11/30/2021 14:54,5525,251,2512515525,"Janesville, Wis.",lake cleanup,0,Janesville,WI,United States,42.6827885,-89.0187222,0.23
1.46568E+18,"Mayor: Grease blockage caused sewage leak at Trenton, NJ apartments https://t.co/0rRLx5BQXP
Sewage Cleanup Chicago, Evanston, Skokie, Wilmette, Glenview, Lake Forest, Highland Park
https://t.co/dVrF4O2sXF
#sewagecleanupchicago #Evanston #Skokie #Wilmette #Glenview #Northbrook https://t.co/yZoKsFQzlh",1,0,001,11/30/2021 13:46,1557,2581,258125811557,"Chicago, IL",lake cleanup,0,Chicago,IL,United States,41.8781136,-87.6297982,0.23
1.46554E+18,RT @LivingRv: Lots of cleanup around Cultus Lake. #llrv https://t.co/zJOAA4Xc8b,0,1,110,11/30/2021 4:54,118,252,252252118,,lake cleanup,0,,,,,,25.16
1.46534E+18,Enbridge Energy says its cleanup effort near Blackhawk Island Road west of Fort Atkinson after a chemical spill in 2019 that wasn't reported to the state Department of Natural Resources until 2020 “continues to progress very nicely.” https://t.co/mN8IhZ8u39,0,0,000,11/29/2021 15:25,5525,251,2512515525,"Janesville, Wis.",lake cleanup,0,Janesville,WI,United States,42.6827885,-89.0187222,0.0
1.46509E+18,"@AnalogDreamer @benkershner @aaronkfoley Also we have our own Torch Lake, but it's a superfund site due to copper mining. Or, it was. It's much better now after significant cleanup efforts.",1,0,001,11/28/2021 22:37,516,913,913913516,,lake cleanup,0,,,,,,0.23
1.46489E+18,RT @A_MADHU: Powai Lake algae or water afforestation almost reaching the lake mid point ... Requesting authorities to act &amp; cleanup @mybmcW…,0,1,110,11/28/2021 9:46,4951,71,71714951,"iPhone:,",lake cleanup,0,Coffeyville,KS,United States,37.0329949,-95.6400855,25.16
1.46489E+18,Powai Lake algae or water afforestation almost reaching the lake mid point ... Requesting authorities to act &amp; cleanup @mybmcWardS @AUThackeray @powaiinfo @mybmcHydEngg @mayor_mumbai https://t.co/PZHtRKt0eU,3,1,113,11/28/2021 9:43,141,366,366366141,Mumbai,lake cleanup,0,Mumbai,MH,India,19.0759837,72.8776559,25.85
1.46485E+18,Lots of cleanup around Cultus Lake. #llrv https://t.co/zJOAA4Xc8b,1,1,111,11/28/2021 6:36,828,1080,10801080828,,lake cleanup,0,,,,,,25.39
1.46484E+18,"@quincypop1 @EmpressTrash @line_art_nfts tomorrow have a big day omg, gotta cleanup after the fair, then heading to silver lake to meet some friends for lunch and then onto the fam in torrance for dinner... a bit tired just thinking about it 😅",3,0,003,11/28/2021 6:16,5319,5008,500850085319,u n i should make verses,lake cleanup,0,Mobile,AL,United States,30.79250759999999,-88.13134869999999,0.69
1.46469E+18,"Cal OES debris program working on cleanup in Lake County, across the state - https://t.co/ahK0wiY3bz",1,0,001,11/27/2021 20:30,4334,2298,229822984334,Lake County California,lake cleanup,0,,CA,United States,39.08396440000001,-122.8084496,0.23
1.46465E+18,"All The Humankinds are invited for a cleanup drive on 28 Nov. 2021 at Mansagar lake (JAL-MAHAL) Jaipur. At 08.00 am onward.
#kshitizfoundation
#cleanthecity

Facebook -
https://t.co/KtNidaANZG
Instagram -
https://t.co/mTDIGSr9FI
YouTube -
https://t.co/I9jDKHD6tH https://t.co/rJyYyMHA37",0,0,000,11/27/2021 17:58,3,0,003,Jaipur 302019,lake cleanup,0,Jaipur,RJ,India,26.8881391,75.76106539999999,0.0
1.46464E+18,"RT @batdouken: a lot of things that could be done to help, especially since the pandemic. I'd like to organize some simple cleanup projects…",0,3,330,11/27/2021 16:41,116,402,402402116,,lake cleanup,0,,,,,,75.49
1.46464E+18,"RT @batdouken: a lot of things that could be done to help, especially since the pandemic. I'd like to organize some simple cleanup projects…",0,3,330,11/27/2021 16:39,87,395,39539587,,lake cleanup,0,,,,,,75.49
1.46463E+18,"RT @batdouken: a lot of things that could be done to help, especially since the pandemic. I'd like to organize some simple cleanup projects…",0,3,330,11/27/2021 16:34,277,393,393393277,,lake cleanup,0,,,,,,75.49
1.46463E+18,"a lot of things that could be done to help, especially since the pandemic. I'd like to organize some simple cleanup projects: city, park, creek, lake. It feels good to give back and help your community and as #OCEAN NAVY grows I hope it's something we can all focus on.",3,3,333,11/27/2021 16:23,36,33,333336,,lake cleanup,0,,,,,,76.17
1.46436E+18,"Washington county's flood damages could reach $50 million https://t.co/lUqqRYIm7t
Flood Damage Repairs Near Me Chicago, Evanston, Skokie, Wilmette, Glenview, Lake Forest
https://t.co/2WlvdwWqe7
#flooddamagerepairsnearme #Chicago #Evanston #Skokie #Wilmette #Glenview #LakeForest https://t.co/7Lct1QgK2B",1,0,001,11/26/2021 22:30,1557,2581,258125811557,"Chicago, IL",lake cleanup,0,Chicago,IL,United States,41.8781136,-87.6297982,0.23
1.46427E+18,"RT @markstrahl: Met with Joe Lamb, CAO of #CultusLake and toured the devastation caused by the flooding there. There will be a lot of clean…",0,3,330,11/26/2021 16:18,990,2807,28072807990,"Ontario, Canada",lake cleanup,0,,ON,Canada,51.253775,-85.323214,75.49
1.46426E+18,"RT @markstrahl: Met with Joe Lamb, CAO of #CultusLake and toured the devastation caused by the flooding there. There will be a lot of clean…",0,3,330,11/26/2021 15:57,25521,1478,1478147825521,"Regina, SK / Ottawa, ON",lake cleanup,0,,,,,,75.49
1.46426E+18,"RT @markstrahl: Met with Joe Lamb, CAO of #CultusLake and toured the devastation caused by the flooding there. There will be a lot of clean…",0,3,330,11/26/2021 15:50,6357,7,776357,"BC, Canada",lake cleanup,0,,BC,Canada,53.7266683,-127.6476205,75.49
1.46426E+18,"Met with Joe Lamb, CAO of #CultusLake and toured the devastation caused by the flooding there. There will be a lot of cleanup required at the lake, including repairing damage to docks and culverts. I’m working with all levels of government as we rebuild from the #BCStorm. https://t.co/lnDqG26uXY",17,3,3317,11/26/2021 15:38,11721,1029,1029102911721,"Chilliwack, British Columbia",lake cleanup,0,Chilliwack,BC,Canada,49.1579401,-121.9514666,758.77
1.46423E+18,"Extra alarm fire damages popular restaurant, Oak Park https://t.co/8Nuj6dMdtI
Fire Restoration and Cleanup Chicago, Oak Park, River Forest, Forest Park, Riverside, Brookfield, Elmwood Park
https://t.co/FwXvihmmSH
#firerestorationandcleanupchicago #OakPark #RiverForest #Riverside https://t.co/8sNSw8MKr6",1,0,001,11/26/2021 13:46,1557,2581,258125811557,"Chicago, IL",lake cleanup,0,Chicago,IL,United States,41.8781136,-87.6297982,0.23
1.46389E+18,Today morning our eco team went to the Qudra lake for a desert cleanup with @dgradeclothing . They did an amazing job 👏🏼🍃 Well done team! @RWADubai @RWA_Eco https://t.co/m03dMEznak,0,0,000,11/25/2021 15:32,359,170,170170359,"Dubai, United Arab Emirates",lake cleanup,0,Dubai,Dubai,United Arab Emirates,25.2048493,55.2707828,0.0
1.46372E+18,"RT @GuildPark: 59 plastic straws were found along Guildwood's Lake Ontario shoreline during a recent shoreline cleanup.  To date, 605 plast…",0,2,220,11/25/2021 3:58,7177,7553,755375537177,"Toronto, Ontario",lake cleanup,0,Toronto,ON,Canada,43.653226,-79.3831843,50.33
1.46372E+18,"RT @GuildPark: 59 plastic straws were found along Guildwood's Lake Ontario shoreline during a recent shoreline cleanup.  To date, 605 plast…",0,2,220,11/25/2021 3:49,632,2408,24082408632,"Toronto, Ontario",lake cleanup,0,Toronto,ON,Canada,43.653226,-79.3831843,50.33
1.46372E+18,"59 plastic straws were found along Guildwood's Lake Ontario shoreline during a recent shoreline cleanup.  To date, 605 plastic straws (&amp; 127 stirrers) have been found this year.
#Guildwood #LakeOntario #ShorelineCleanups #trash #litter #PlasticStraws https://t.co/rcpIHQZ8DR",12,2,2212,11/25/2021 3:46,689,181,181181689,"201 Guildwood Parkway, Toronto",lake cleanup,0,Toronto,ON,Canada,43.7462253,-79.19294289999999,506.0
1.46365E+18,RT @lifepath23: This is the kind of crap we have let corporations get away with for decades and they expect us to use our tax dollars to cl…,0,2,220,11/24/2021 23:38,1017,2035,203520351017,NYC,lake cleanup,0,New York,NY,United States,40.7127753,-74.0059728,50.33
1.46364E+18,RT @lifepath23: This is the kind of crap we have let corporations get away with for decades and they expect us to use our tax dollars to cl…,0,2,220,11/24/2021 23:00,4183,5003,500350034183,Merley Wimborne Dorset England,lake cleanup,0,Oakley,England,United Kingdom,50.784223,-1.9678001,50.33
1.46364E+18,"This is the kind of crap we have let corporations get away with for decades and they expect us to use our tax dollars to clean up after them This must end All corporations need to start being charged for the massive amount of cleanup required How dare they
https://t.co/BoYnrcdFh0",2,2,222,11/24/2021 22:51,5829,5978,597859785829,Mother Earth,lake cleanup,0,Tulsa,OK,United States,36.0614716,-95.97678479999999,50.78
1.46361E+18,"New York State releases cleanup plans for former Bethlehem Steel site in Lackawanna

will address site-wide contamination and provide public access to Lake Erie for the first time in more than 100 years.

#GreatLakes 

https://t.co/ICaJ9xjThF",1,0,001,11/24/2021 20:31,6628,4090,409040906628,"Manitowoc, WI",lake cleanup,0,Manitowoc,WI,United States,44.0886059,-87.657584,0.23
1.46359E+18,RT @OPP_COMM_WR: ROAD CLOSURE: Bruce Rd 86 between Paradise Lake Rd and St Helens Line #Lucknow: Roadway closed for cleanup following a col…,0,2,220,11/24/2021 19:30,1552,3690,369036901552,"London, Ontario Canada",lake cleanup,0,London,ON,Canada,42.9849233,-81.2452768,50.33
1.46359E+18,The state said it will address site-wide contamination and provide public access to Lake Erie. https://t.co/5HRC5jWB30,0,0,000,11/24/2021 19:15,79156,1456,1456145679156,Buffalo,lake cleanup,0,Buffalo,NY,United States,42.88644679999999,-78.8783689,0.0
1.46358E+18,RT @OPP_COMM_WR: ROAD CLOSURE: Bruce Rd 86 between Paradise Lake Rd and St Helens Line #Lucknow: Roadway closed for cleanup following a col…,0,2,220,11/24/2021 18:43,86880,803,80380386880,"London, ON",lake cleanup,0,London,ON,Canada,42.9849233,-81.2452768,50.33
1.46358E+18,ROAD CLOSURE: Bruce Rd 86 between Paradise Lake Rd and St Helens Line #Lucknow: Roadway closed for cleanup following a collision. #OPP on scene. ^aw https://t.co/5jRz02kio5,4,2,224,11/24/2021 18:32,39871,109,10910939871,"London, Ontario",lake cleanup,0,London,ON,Canada,42.9849233,-81.2452768,51.24
1.46354E+18,"RT @wjmckelvey: Pick up a copy of today's @YorkDispatch for great reporting from @tina_locurto on the cleanup of a local pond, @Matthew_Enr…",0,3,330,11/24/2021 15:58,495,431,431431495,"York, PA",lake cleanup,0,York,PA,United States,39.9625984,-76.727745,75.49
1.46352E+18,"RT @wjmckelvey: Pick up a copy of today's @YorkDispatch for great reporting from @tina_locurto on the cleanup of a local pond, @Matthew_Enr…",0,3,330,11/24/2021 15:01,31206,6197,6197619731206,"York, Pa.",lake cleanup,0,York,PA,United States,39.9625984,-76.727745,75.49
1.46352E+18,"RT @wjmckelvey: Pick up a copy of today's @YorkDispatch for great reporting from @tina_locurto on the cleanup of a local pond, @Matthew_Enr…",0,3,330,11/24/2021 15:01,247,1093,10931093247,,lake cleanup,0,,,,,,75.49
1.46352E+18,"Pick up a copy of today's @YorkDispatch for great reporting from @tina_locurto on the cleanup of a local pond, @Matthew_Enright on the latest developments in the Vicosa tragedy and so much more.

Online here: https://t.co/vi7em5wggL

And here: https://t.co/KOThumMziV https://t.co/WTAm8HWjVW",2,3,332,11/24/2021 15:01,2177,439,4394392177,,lake cleanup,0,,,,,,75.95
1.46351E+18,RT @outsidemagazine: Real change is possible. https://t.co/6OY9WXKlD5,0,2,220,11/24/2021 14:07,1461,2449,244924491461,"Lincoln Park, Chicago",lake cleanup,0,Chicago,IL,United States,41.9254701,-87.64877829999999,50.33
1.4635E+18,RT @outsidemagazine: Real change is possible. https://t.co/6OY9WXKlD5,0,2,220,11/24/2021 13:09,1071,2162,216221621071,,lake cleanup,0,,,,,,50.33
1.46349E+18,Real change is possible. https://t.co/6OY9WXKlD5,10,2,2210,11/24/2021 12:49,360887,1350,13501350360887,"Santa Fe, NM",lake cleanup,0,Santa Fe,NM,United States,35.6869752,-105.937799,505.54
1.46347E+18,RT @EPAGreatLakes: Our dredging activities were completed in the Wire Mill Delta area of Spirit Lake. We've moved to the North Dredge Area.…,0,1,110,11/24/2021 11:29,520,597,597597520,"Forestville, WI",lake cleanup,0,Forestville,WI,United States,44.6899986,-87.47925880000001,25.16
1.46329E+18,RT @WBBM780Traffic: NB Route 53 is blocked at Lake Cook Road due to a crash and ongoing cleanup. #ChicagoTraffic gets by using the shoulder…,0,1,110,11/23/2021 23:32,39813,529,52952939813,"Chicago, IL",lake cleanup,0,Chicago,IL,United States,41.8781136,-87.6297982,25.16
1.46329E+18,NB Route 53 is blocked at Lake Cook Road due to a crash and ongoing cleanup. #ChicagoTraffic gets by using the shoulder but is solid from before Dundee. @WBBMNewsradio https://t.co/2kaxla5khK,1,1,111,11/23/2021 23:27,8328,97,97978328,"Chicago, IL",lake cleanup,0,Chicago,IL,United States,41.8781136,-87.6297982,25.39
1.46322E+18,Our dredging activities were completed in the Wire Mill Delta area of Spirit Lake. We've moved to the North Dredge Area. Check out more photos of our work at: https://t.co/2sVjF2xFWI https://t.co/beXU5SP7ls,5,1,115,11/23/2021 19:01,11071,288,28828811071,U.S. EPA Region 5,lake cleanup,0,Chicago,IL,United States,41.8778538,-87.6305383,26.31
1.46314E+18,"Cost of damage from B.C. flooding could be 'catastrophic,' expert says https://t.co/9RLtLfFkUM
Flood Damage Cleanup Chicago, Evanston, Skokie, Wilmette, Glenview, Northbrook, Lake Forest
https://t.co/2WlvdwWqe7
#flooddamagecleanupchicago #Evanston #Skokie #Wilmette #Glenview https://t.co/tEMRQLGYlr",1,0,001,11/23/2021 13:46,1557,2581,258125811557,"Chicago, IL",lake cleanup,0,Chicago,IL,United States,41.8781136,-87.6297982,0.23
1.46311E+18,🍁 We are excited to recognize our Lake Shore servant leaders and philanthropists who participated in the district's 3rd annual Seasonal Cleanup. @myLSPS be-leafs in helping their community: https://t.co/MQjIcO5Fyp. #myLSPS https://t.co/onpbRKEnCX,2,0,002,11/23/2021 11:50,1222,182,1821821222,"St Clair Shores, MI",lake cleanup,0,St. Clair Shores,MI,United States,42.4974085,-82.89636039999999,0.46
"1,465,722,528,370,980,000","Since 2014, we have picked up over 3 million pieces of litter from the shores of Lake Ontario &amp; beyond. Until #LakeOntario is plastic-free, you can rest assured that we’ll be at the lakeshore every year cleaning up litter &amp; advocating for the lake we love so much. #GivingTuesday",2,0,002,11/30/2021 16:40,1379,1444,144414441379,Canada,cleaningshoreline,1,,,Canada,56.130366,-106.346771,0.46
"1,466,504,108,920,080,000","RT @ChamberVictoria: In a recent interview in @Douglasmagazine, Mark Collins, CEO of @BCFerries, discusses the electrification of BC Ferrie…",0,1,110,12/2/2021 20:26,776,587,587587776,,A Greener Future,0,,,,,,25.16
"1,466,499,346,430,570,000","On this #NationalPollutionControlDay, let’s create awareness about perils of unhealthy environments and pledge to do our bit to build a pollution free future for our planet and people. 

A greener future is everyone’s responsibility.

#nationalpollutioncontrolday2021 https://t.co/xKwTUKjRoG",0,0,000,12/2/2021 20:07,4382,3,334382,"Kolkata, India",A Greener Future,0,Kolkata,WB,India,22.572646,88.36389500000001,0.0
"1,466,497,999,064,860,000","RT @scientix_eu: To ensure a future where our children can thrive, #NBSeducation is essential. Environmentally literate citizens can greatl…",0,9,990,12/2/2021 20:02,427,1943,19431943427,,A Greener Future,0,,,,,,226.46
"1,466,496,146,734,510,000","Digitalization and rapid adoption due to the pandemic have increased demand for data centers. As a result, IT teams are building next generation data centers – driving more profitability and a greener future. Learn more: https://t.co/KxA5uSLoZz #datacenters #sustainability https://t.co/Lw4xxfS2jx",0,0,000,12/2/2021 19:55,42,73,737342,"Orange, CA",A Greener Future,0,Orange,CA,United States,33.7879139,-117.8531007,0.0
"1,466,493,615,807,630,000","RT @bjd_odisha: On this #NationalPollutionControlDay, let’s create awareness about perils of unhealthy environments and pledge to do our bi…",0,109,1091090,12/2/2021 19:44,73,169,16916973,,A Greener Future,0,,,,,,249588.93
"1,466,469,173,312,290,000","RT @Transport_EU: #EUYearofRail &amp; green #mobility are the topics of the year at the #RegioStars Awards!

Read all about the 5⃣ finalists &amp;…",0,9,990,12/2/2021 18:07,762,4559,45594559762,,A Greener Future,0,,,,,,226.46
"1,466,469,034,954,780,000","FortWhyte Alive is taking steps toward a greener future with the deep energy retrofitted Richardson Interpretive Centre! Since completion, the renovation received 3 Green Globes + energy usage is down by 36% compared to the average from 2016-2020. Congratulations to all involved! https://t.co/eIaHcbQqxc",0,0,000,12/2/2021 18:07,998,435,435435998,Canada,A Greener Future,0,,,Canada,56.130366,-106.346771,0.0
