id,tweets,likes,retweets,time,followers,friends,location,key_word,inclakeontario
1465306855966580737,"@elonmusk Hello.  I am a volunteer on a Economic Corridor Task Force for the govt of Alberta. team is investigating tech that will reduce impacts on the environment/underground corridors for energy products AND autonomous haul trucks that can use roadways and rail
Need help pls",0,0,2021-11-29 13:09:13,1061,2896,Alberta,lake cleanup,0
1465301355011076097,RT @hulimavulake: You are never too young to #volunteer! High schoolers at #Hulimavu lake! Happy to see our next gen working towards a clea…,0,1,2021-11-29 12:47:21,78,66,Bengaluru,lake cleanup,0
1465298392817483778,I just want to volunteer and try English teaching in a familiar environment before I commit to moving 6000 miles across the globe to do it u no?,0,0,2021-11-29 12:35:35,19,41,"York, England",lake cleanup,0
1465281313745874948,RT @Bananahamarama: @olliewallieses @jordanbpeterson Currently working with a trans 12-year old. (I volunteer with a youth group). We have…,0,1,2021-11-29 11:27:43,77,214,"iPhone: 39.223831,-94.411034",lake cleanup,0
1465279187011395590,"@olliewallieses @jordanbpeterson Currently working with a trans 12-year old. (I volunteer with a youth group). We have been absolutely supportive, because what else can you do?!? At least in our environment, this person is getting support that they can't get at home.

But it's clear so obviously clear that the",1,1,2021-11-29 11:19:16,141,479,"Dallas, TX",lake cleanup,0
1465272715187793925,"RT @Thames21: Thames21 is growing. We are thrilled to welcome Philippa Nicholls (Community Eel Officer), Felicity Rhodes (Thames Volunteer…",0,1,2021-11-29 10:53:33,14348,15782,"Hackney Wick, east London, UK",lake cleanup,0
1465269911991865347,"Thames21 is growing. We are thrilled to welcome Philippa Nicholls (Community Eel Officer), Felicity Rhodes (Thames Volunteer Engagement Officer) and Josh Hammond (Evidence Officer) to our team.
https://t.co/bP3myMi71w
#newhires #RiverThames #eels #environment #climate https://t.co/eUjyHZS5V4",8,1,2021-11-29 10:42:25,10972,4074,London,lake cleanup,0
1465254317481418757,RT @MathewsFiona: Scrub clearance has been promoted by wildlife organisations for years (all those volunteer working parties..). Tidying up…,0,8,2021-11-29 09:40:27,6044,4950,Sheffield,lake cleanup,0
1465254003080671246,RT @MathewsFiona: Scrub clearance has been promoted by wildlife organisations for years (all those volunteer working parties..). Tidying up…,0,8,2021-11-29 09:39:12,2628,1045,"Brighton, England",lake cleanup,0
1465245835789279236,RT @MathewsFiona: Scrub clearance has been promoted by wildlife organisations for years (all those volunteer working parties..). Tidying up…,0,8,2021-11-29 09:06:44,222,1551,,lake cleanup,0
1465240609392934915,RT @MathewsFiona: Scrub clearance has been promoted by wildlife organisations for years (all those volunteer working parties..). Tidying up…,0,8,2021-11-29 08:45:58,16586,3684,UK,lake cleanup,0
1465211925709479937,"You are never too young to #volunteer! High schoolers at #Hulimavu lake! Happy to see our next gen working towards a clean environment! #SundayMotivation
 @NammaBengaluroo
@citizenmatters  @TrustBangalore @BSBommai @CMofKarnataka  @EduMinOfIndia  @timesofindia @BGSSCHOOL https://t.co/BoyqVdQqCi",3,1,2021-11-29 06:52:00,77,19,Hulimavu,lake cleanup,0
1465087471847362563,RT @ali_Croydon: @NorburyTories @K_O_Frimpong @blakeodonnell @CroydonTories @CllrJPerry @CllrLynneHale @NeilGarratt @JohnLoony @SBOWEN2022…,0,2,2021-11-28 22:37:27,1735,667,,lake cleanup,0
1465084560681615361,RT @ali_Croydon: @NorburyTories @K_O_Frimpong @blakeodonnell @CroydonTories @CllrJPerry @CllrLynneHale @NeilGarratt @JohnLoony @SBOWEN2022…,0,2,2021-11-28 22:25:53,146,217,,lake cleanup,0
1465021571102298126,RT @MathewsFiona: Scrub clearance has been promoted by wildlife organisations for years (all those volunteer working parties..). Tidying up…,0,8,2021-11-28 18:15:35,638,1432,,lake cleanup,0
1465017783448748034,"HomeWise is all about helping Fairfax County residents save money on their utility bills. Over the past month, we've given away 1000 LED bulbs and hundreds of other items to help residents save #energy and #water at home. Learn more about our activities: https://t.co/V8XyXmGEFP https://t.co/WLAWNWbDBm",1,0,2021-11-28 18:00:32,451,100,"Fairfax County, Virginia",lake cleanup,0
1464987753041518612,"RT @WeMeanToClean: We work at the grassroots level for our environment
https://t.co/I6ehyANyTO

#WeMeanToClean #CleanDelhi #SwachhBharat #V…",0,2,2021-11-28 16:01:13,22608,6678,"Kampala, Uganda",lake cleanup,0
1464986274641625091,Regional Volunteer Manager (Central) - Central - CHARITY PEOPLE https://t.co/76vZjqQo1b,0,0,2021-11-28 15:55:20,2355,5,UK,lake cleanup,0
1464983018985062405,"**false accusation example**

AG was fired bcoz of being so toxic and caused cn team staff to resign

our community manager and support and volunteer said otherwise. Screenshots and translations attached below

in the fulltime groups, environment was friendly and supportive❤️",9,0,2021-11-28 15:42:24,2583,650,,lake cleanup,0
1464982967361671176,"RT @demsabroadbe: Today is a good day to follow @demsabroadECCC. That's it, that's the message - just follow them and join and volunteer if…",0,12,2021-11-28 15:42:12,2332,3938,Earth,lake cleanup,0
1464982184557694977,"RT @WeMeanToClean: We work at the grassroots level for our environment
https://t.co/I6ehyANyTO

#WeMeanToClean #CleanDelhi #SwachhBharat #V…",0,2,2021-11-28 15:39:05,4195,4910,MIT Earth & Atmospher & 🇺🇳 ,lake cleanup,0
1464981206613827589,"We work at the grassroots level for our environment
https://t.co/I6ehyANyTO

#WeMeanToClean #CleanDelhi #SwachhBharat #Volunteer #Volunteering #Shramdaan #Delhi #Cleanup #CleanupDrive #SwachhataHiSeva #Afforestation #ClimateAction #WMTCBlog https://t.co/dF31ATGvHy",6,2,2021-11-28 15:35:12,2264,107,"New Delhi, Delhi",lake cleanup,0
1464969769342406659,@b_dechambeau @BKoepka Perhaps many of us did not know $3M went to charity as opposed to all proceeds going to participants. Could always use just a small bit of help for my local high school volunteer P A gig to be able to provide a better sports environment for the kids...thanks and best wishes,0,0,2021-11-28 14:49:45,16,73,"North Carolina, USA",lake cleanup,0
1464965781423222791,"RT @demsabroadbe: Today is a good day to follow @demsabroadECCC. That's it, that's the message - just follow them and join and volunteer if…",0,12,2021-11-28 14:33:54,5318,5692,"Tucson, AZ",lake cleanup,0
1464953101920653317,"RT @demsabroadbe: Today is a good day to follow @demsabroadECCC. That's it, that's the message - just follow them and join and volunteer if…",0,12,2021-11-28 13:43:31,3120,724,"Kampala, Uganda",lake cleanup,0
1464953060065787908,"RT @demsabroadbe: Today is a good day to follow @demsabroadECCC. That's it, that's the message - just follow them and join and volunteer if…",0,12,2021-11-28 13:43:21,2461,4634,,lake cleanup,0
1464949659865128967,"RT @demsabroadbe: Today is a good day to follow @demsabroadECCC. That's it, that's the message - just follow them and join and volunteer if…",0,12,2021-11-28 13:29:51,552,372,,lake cleanup,0
1464944530705326084,"RT @demsabroadbe: Today is a good day to follow @demsabroadECCC. That's it, that's the message - just follow them and join and volunteer if…",0,12,2021-11-28 13:09:28,272,372,,lake cleanup,0
1464942828136452100,"RT @CleanUpTadworth: ThankYou to our @DofE #litterpicking #volunteer out cleaning up in #lowerKingswood 

#LoveWhereYouLive🌺🍂
#youngpeople…",0,7,2021-11-28 13:02:42,5338,9,www.plasticsimpact@gmail.com,lake cleanup,0
1464939677962670083,"RT @demsabroadbe: Today is a good day to follow @demsabroadECCC. That's it, that's the message - just follow them and join and volunteer if…",0,12,2021-11-28 12:50:11,85117,82896,www.5calls.org ,lake cleanup,0
1464932178953916417,"Today is a good day to follow @demsabroadECCC. That's it, that's the message - just follow them and join and volunteer if you can.
#climatecrisis #demsabroad #noplanetB #environment https://t.co/rn03qJzdc6",5,12,2021-11-28 12:20:23,1769,2288,"Brussels, Belgium",lake cleanup,0
1464927795352588293,"RT: TheVenusProject: @Roberta66621429 @j_matcob @GandWalter @UN @Davos @RoxMeadows @jacquefresco Well being of humans and the environment we need to survive should be number one 🙂
(Peter tvp volunteer)",2,0,2021-11-28 12:02:58,3346,412,"National Capital Region, Repub",lake cleanup,0
1464927286767939585,"@Roberta66621429 @j_matcob @GandWalter @UN @Davos @RoxMeadows @jacquefresco Well being of humans and the environment we need to survive should be number one 🙂
(Peter tvp volunteer)",2,0,2021-11-28 12:00:56,29937,24,"21 Valley Lane
Venus, Florida ",lake cleanup,0
1464912330769186818,RT @MathewsFiona: Scrub clearance has been promoted by wildlife organisations for years (all those volunteer working parties..). Tidying up…,0,8,2021-11-28 11:01:31,1308,3950,Tyneside - RT ≠ Agreement ,lake cleanup,0
1464910508478377992,"Scrub clearance has been promoted by wildlife organisations for years (all those volunteer working parties..). Tidying up also keeps countless gardeners and landscape teams busy.

Time for a rethink (at least in many circumstances)? https://t.co/XjtbVy2kf7",25,8,2021-11-28 10:54:16,3993,1476,Colyton,lake cleanup,0
1464867354458968070,"RT @DrJideOjo: So if you have to blaze that GRE, volunteer in labs, publish that paper, and attend conferences to get into a quality learni…",0,23,2021-11-28 08:02:47,895,1723,"Abuja, Nigeria",lake cleanup,0
1464765525075144707,How one woman escaped the rat race and went off to Africa to volunteer on environmental projects https://t.co/rrg6MpSvbJ #environment #volunteering #Africa,0,0,2021-11-28 01:18:09,13598,14596,South East,lake cleanup,0
1464758174385246209,"Doing work (volunteer or paid) that helps others, paid work that covers bills + a little more, &amp; a respectful work environment may help work be sustainable &amp; fulfilling.",0,0,2021-11-28 00:48:57,742,2,,lake cleanup,0
1464733809014886406,"RT: TheVenusProject: @Pjevica @LumpyLouish Yes, Tvp proposes a proactive system/mindset which prioritises people/environment over money/profit.
If you have any questions let me know 🙂
The faqs are very helpful too
(Peter tvp volunteer)
https://t.co/lvyvMZ4M6D",0,0,2021-11-27 23:12:08,3346,412,"National Capital Region, Repub",lake cleanup,0
1466255756064432129,"Save the Date: the spring Mulga Loop Road Litter Cleanup will be March 26, 2022. Help us and many partners keep trash out of Village Creek and Bayview Lake! https://t.co/G6jWGwrdSN",0,0,2021-12-02 03:59:48,12198,12029,Alabama,lake cleanup,0
1466116476998496281,"RT @uspresstracker: LAPD kettled 19 journalists at the homeless encampment cleanup in Echo Park Lake on March 25, charging nine of them. ht…",0,3,2021-12-01 18:46:21,1114,1326,Laniakea Supercluster,lake cleanup,0
1466108652461432848,"RT @CRKeeper: Lake Lanier is a vital part of the Chattahoochee watershed - but it needs our help!

We're hosting a cleanup in Gainesville t…",0,1,2021-12-01 18:15:16,78,213,,lake cleanup,0
1466100434649632768,"RT @uspresstracker: LAPD kettled 19 journalists at the homeless encampment cleanup in Echo Park Lake on March 25, charging nine of them. ht…",0,3,2021-12-01 17:42:37,830,477,"Washington, D.C.",lake cleanup,0
1466100411698458631,"RT @uspresstracker: LAPD kettled 19 journalists at the homeless encampment cleanup in Echo Park Lake on March 25, charging nine of them. ht…",0,3,2021-12-01 17:42:31,492,1206,"Bethesda, MD",lake cleanup,0
1466098409736130579,"LAPD kettled 19 journalists at the homeless encampment cleanup in Echo Park Lake on March 25, charging nine of them. https://t.co/qS9sV623Bq",4,3,2021-12-01 17:34:34,33027,188,"New York, NY",lake cleanup,0
1466040995561316360,"We look forward to a robust cleanup of the former Bethlehem Steel site in Lackawanna. This location along  Lake Erie and its remediation is long overdue and will continue WNY in its transition from a Rust to Blue economy. 

https://t.co/pbAdHCGvNw",1,0,2021-12-01 13:46:25,3738,937,"Buffalo, NY",lake cleanup,0
1466040901042683910,"Sunday fire damages UAW union hall https://t.co/lusGrMlHZJ
Fire and Water Damage Cleanup Near Me, Chicago, Evanston, Skokie, Wilmette, Northbrook, Lake Forest, Highland Park
https://t.co/FwXvihmmSH
#fireandwaterdamagecleanupnearme #Chicago #Evanston #Skokie #Wilmette #Northbrook https://t.co/mj7wBMZm81",1,0,2021-12-01 13:46:03,1557,2581,"Chicago, IL",lake cleanup,0
1466033380684881920,"Lake Lanier is a vital part of the Chattahoochee watershed - but it needs our help!

We're hosting a cleanup in Gainesville this Saturday starting bright and early at 9:30 a.m. It's free to volunteer, but registration is required 👉 https://t.co/vcFn7XGuZv https://t.co/CO2CQNbicd",2,1,2021-12-01 13:16:10,4496,1790,Atlanta|Gainesville|LaGrange,lake cleanup,0
1465826675401367558,"Join Save Rural Seminole and Central Florida Recon to paddle the waters of Lake Mills for a cleanup. 

The clean up starts at 10:00 am on Saturday, December 4. https://t.co/uriH9kthOj",0,0,2021-11-30 23:34:47,63,258,"Winter Springs, FL",lake cleanup,0
1465813764863840259,"#15 says she visited the GF site at 38th and Chicago on a couple occasions. Also, protested on Lake Street. She went to do cleanup and stayed for the protest, she tells Engh.",1,0,2021-11-30 22:43:29,6110,1577,St Paul,lake cleanup,0
1465734876145991682,"Lead, like other waste, doesn't ""go away."" When it's disposed of improperly, like dumping lead telephone cables in Lake Tahoe, the consequences become even more severe and the need for cleanup more urgent https://t.co/LMtmg6DHwk",0,0,2021-11-30 17:30:01,10056,3469,United States,lake cleanup,0
1465695622598520846,The Wisconsin Department of Natural Resources confirmed Monday that Enbridge Energy’s cleanup of Fort Atkinson’s Blackhawk Island following a diluent chemical spill has been progressing satisfactorily. https://t.co/B6l5hYLVmN,1,0,2021-11-30 14:54:02,5525,251,"Janesville, Wis.",lake cleanup,0
1465678517845303298,"Mayor: Grease blockage caused sewage leak at Trenton, NJ apartments https://t.co/0rRLx5BQXP
Sewage Cleanup Chicago, Evanston, Skokie, Wilmette, Glenview, Lake Forest, Highland Park
https://t.co/dVrF4O2sXF
#sewagecleanupchicago #Evanston #Skokie #Wilmette #Glenview #Northbrook https://t.co/yZoKsFQzlh",1,0,2021-11-30 13:46:04,1557,2581,"Chicago, IL",lake cleanup,0
1465544830902177793,RT @LivingRv: Lots of cleanup around Cultus Lake. #llrv https://t.co/zJOAA4Xc8b,0,1,2021-11-30 04:54:50,118,252,,lake cleanup,0
1465341037652684807,Enbridge Energy says its cleanup effort near Blackhawk Island Road west of Fort Atkinson after a chemical spill in 2019 that wasn't reported to the state Department of Natural Resources until 2020 “continues to progress very nicely.” https://t.co/mN8IhZ8u39,0,0,2021-11-29 15:25:02,5525,251,"Janesville, Wis.",lake cleanup,0
1465087420483792896,"@AnalogDreamer @benkershner @aaronkfoley Also we have our own Torch Lake, but it's a superfund site due to copper mining. Or, it was. It's much better now after significant cleanup efforts.",1,0,2021-11-28 22:37:15,516,913,,lake cleanup,0
1464893364268986379,RT @A_MADHU: Powai Lake algae or water afforestation almost reaching the lake mid point ... Requesting authorities to act &amp; cleanup @mybmcW…,0,1,2021-11-28 09:46:09,4951,71,"iPhone: 19.122794,72.907901",lake cleanup,0
1464892749820284931,Powai Lake algae or water afforestation almost reaching the lake mid point ... Requesting authorities to act &amp; cleanup @mybmcWardS @AUThackeray @powaiinfo @mybmcHydEngg @mayor_mumbai https://t.co/PZHtRKt0eU,3,1,2021-11-28 09:43:42,141,366,Mumbai,lake cleanup,0
1464845659240992771,Lots of cleanup around Cultus Lake. #llrv https://t.co/zJOAA4Xc8b,1,1,2021-11-28 06:36:35,828,1080,,lake cleanup,0
1464840574133944325,"@quincypop1 @EmpressTrash @line_art_nfts tomorrow have a big day omg, gotta cleanup after the fair, then heading to silver lake to meet some friends for lunch and then onto the fam in torrance for dinner... a bit tired just thinking about it 😅",3,0,2021-11-28 06:16:22,5319,5008,u n i should make verses,lake cleanup,0
1464693014618640392,"Cal OES debris program working on cleanup in Lake County, across the state - https://t.co/ahK0wiY3bz",1,0,2021-11-27 20:30:02,4334,2298,Lake County California,lake cleanup,0
1464654758623395840,"All The Humankinds are invited for a cleanup drive on 28 Nov. 2021 at Mansagar lake (JAL-MAHAL) Jaipur. At 08.00 am onward.
#kshitizfoundation
#cleanthecity

Facebook -
https://t.co/KtNidaANZG
Instagram -
https://t.co/mTDIGSr9FI
YouTube -
https://t.co/I9jDKHD6tH https://t.co/rJyYyMHA37",0,0,2021-11-27 17:58:01,3,0,Jaipur 302019,lake cleanup,0
1464635521985040394,"RT @batdouken: a lot of things that could be done to help, especially since the pandemic. I'd like to organize some simple cleanup projects…",0,3,2021-11-27 16:41:34,116,402,,lake cleanup,0
1464635082531131402,"RT @batdouken: a lot of things that could be done to help, especially since the pandemic. I'd like to organize some simple cleanup projects…",0,3,2021-11-27 16:39:49,87,395,,lake cleanup,0
1464633756984221697,"RT @batdouken: a lot of things that could be done to help, especially since the pandemic. I'd like to organize some simple cleanup projects…",0,3,2021-11-27 16:34:33,277,393,,lake cleanup,0
1464630992090517506,"a lot of things that could be done to help, especially since the pandemic. I'd like to organize some simple cleanup projects: city, park, creek, lake. It feels good to give back and help your community and as #OCEAN NAVY grows I hope it's something we can all focus on.",3,3,2021-11-27 16:23:34,36,33,,lake cleanup,0
1464360846319099907,"Washington county's flood damages could reach $50 million https://t.co/lUqqRYIm7t
Flood Damage Repairs Near Me Chicago, Evanston, Skokie, Wilmette, Glenview, Lake Forest
https://t.co/2WlvdwWqe7
#flooddamagerepairsnearme #Chicago #Evanston #Skokie #Wilmette #Glenview #LakeForest https://t.co/7Lct1QgK2B",1,0,2021-11-26 22:30:06,1557,2581,"Chicago, IL",lake cleanup,0
1464267284717965324,"RT @markstrahl: Met with Joe Lamb, CAO of #CultusLake and toured the devastation caused by the flooding there. There will be a lot of clean…",0,3,2021-11-26 16:18:20,990,2807,"Ontario, Canada",lake cleanup,0
1464262136612458497,"RT @markstrahl: Met with Joe Lamb, CAO of #CultusLake and toured the devastation caused by the flooding there. There will be a lot of clean…",0,3,2021-11-26 15:57:52,25521,1478,"Regina, SK / Ottawa, ON",lake cleanup,0
1464260225033146372,"RT @markstrahl: Met with Joe Lamb, CAO of #CultusLake and toured the devastation caused by the flooding there. There will be a lot of clean…",0,3,2021-11-26 15:50:16,6357,7,"BC, Canada",lake cleanup,0
1464257158724337700,"Met with Joe Lamb, CAO of #CultusLake and toured the devastation caused by the flooding there. There will be a lot of cleanup required at the lake, including repairing damage to docks and culverts. I’m working with all levels of government as we rebuild from the #BCStorm. https://t.co/lnDqG26uXY",17,3,2021-11-26 15:38:05,11721,1029,"Chilliwack, British Columbia",lake cleanup,0
1464228963761463304,"Extra alarm fire damages popular restaurant, Oak Park https://t.co/8Nuj6dMdtI
Fire Restoration and Cleanup Chicago, Oak Park, River Forest, Forest Park, Riverside, Brookfield, Elmwood Park
https://t.co/FwXvihmmSH
#firerestorationandcleanupchicago #OakPark #RiverForest #Riverside https://t.co/8sNSw8MKr6",1,0,2021-11-26 13:46:03,1557,2581,"Chicago, IL",lake cleanup,0
1463893248016097289,Today morning our eco team went to the Qudra lake for a desert cleanup with @dgradeclothing . They did an amazing job 👏🏼🍃 Well done team! @RWADubai @RWA_Eco https://t.co/m03dMEznak,0,0,2021-11-25 15:32:02,359,170,"Dubai, United Arab Emirates",lake cleanup,0
1463718810553307139,"RT @GuildPark: 59 plastic straws were found along Guildwood's Lake Ontario shoreline during a recent shoreline cleanup.  To date, 605 plast…",0,2,2021-11-25 03:58:53,7177,7553,"Toronto, Ontario",lake cleanup,0
1463716401940733958,"RT @GuildPark: 59 plastic straws were found along Guildwood's Lake Ontario shoreline during a recent shoreline cleanup.  To date, 605 plast…",0,2,2021-11-25 03:49:19,632,2408,"Toronto, Ontario",lake cleanup,0
1463715745838387201,"59 plastic straws were found along Guildwood's Lake Ontario shoreline during a recent shoreline cleanup.  To date, 605 plastic straws (&amp; 127 stirrers) have been found this year.
#Guildwood #LakeOntario #ShorelineCleanups #trash #litter #PlasticStraws https://t.co/rcpIHQZ8DR",12,2,2021-11-25 03:46:42,689,181,"201 Guildwood Parkway, Toronto",lake cleanup,0
1463653222032289795,RT @lifepath23: This is the kind of crap we have let corporations get away with for decades and they expect us to use our tax dollars to cl…,0,2,2021-11-24 23:38:16,1017,2035,NYC,lake cleanup,0
1463643833221226497,RT @lifepath23: This is the kind of crap we have let corporations get away with for decades and they expect us to use our tax dollars to cl…,0,2,2021-11-24 23:00:57,4183,5003,Merley Wimborne Dorset England,lake cleanup,0
1463641461530849283,"This is the kind of crap we have let corporations get away with for decades and they expect us to use our tax dollars to clean up after them This must end All corporations need to start being charged for the massive amount of cleanup required How dare they
https://t.co/BoYnrcdFh0",2,2,2021-11-24 22:51:32,5829,5978,Mother Earth,lake cleanup,0
1463606192937259009,"New York State releases cleanup plans for former Bethlehem Steel site in Lackawanna

will address site-wide contamination and provide public access to Lake Erie for the first time in more than 100 years.

#GreatLakes 

https://t.co/ICaJ9xjThF",1,0,2021-11-24 20:31:23,6628,4090,"Manitowoc, WI",lake cleanup,0
1463590823443013633,RT @OPP_COMM_WR: ROAD CLOSURE: Bruce Rd 86 between Paradise Lake Rd and St Helens Line #Lucknow: Roadway closed for cleanup following a col…,0,2,2021-11-24 19:30:19,1552,3690,"London, Ontario Canada",lake cleanup,0
1463586991862423562,The state said it will address site-wide contamination and provide public access to Lake Erie. https://t.co/5HRC5jWB30,0,0,2021-11-24 19:15:05,79156,1456,Buffalo,lake cleanup,0
1463579011150454796,RT @OPP_COMM_WR: ROAD CLOSURE: Bruce Rd 86 between Paradise Lake Rd and St Helens Line #Lucknow: Roadway closed for cleanup following a col…,0,2,2021-11-24 18:43:22,86880,803,"London, ON",lake cleanup,0
1463576288245993489,ROAD CLOSURE: Bruce Rd 86 between Paradise Lake Rd and St Helens Line #Lucknow: Roadway closed for cleanup following a collision. #OPP on scene. ^aw https://t.co/5jRz02kio5,4,2,2021-11-24 18:32:33,39871,109,"London, Ontario",lake cleanup,0
1463537582868992015,"RT @wjmckelvey: Pick up a copy of today's @YorkDispatch for great reporting from @tina_locurto on the cleanup of a local pond, @Matthew_Enr…",0,3,2021-11-24 15:58:45,495,431,"York, PA",lake cleanup,0
1463523098339205125,"RT @wjmckelvey: Pick up a copy of today's @YorkDispatch for great reporting from @tina_locurto on the cleanup of a local pond, @Matthew_Enr…",0,3,2021-11-24 15:01:12,31206,6197,"York, Pa.",lake cleanup,0
1463523080043741201,"RT @wjmckelvey: Pick up a copy of today's @YorkDispatch for great reporting from @tina_locurto on the cleanup of a local pond, @Matthew_Enr…",0,3,2021-11-24 15:01:07,247,1093,,lake cleanup,0
1463523050549301255,"Pick up a copy of today's @YorkDispatch for great reporting from @tina_locurto on the cleanup of a local pond, @Matthew_Enright on the latest developments in the Vicosa tragedy and so much more.

Online here: https://t.co/vi7em5wggL

And here: https://t.co/KOThumMziV https://t.co/WTAm8HWjVW",2,3,2021-11-24 15:01:00,2177,439,,lake cleanup,0
1463509520974553101,RT @outsidemagazine: Real change is possible. https://t.co/6OY9WXKlD5,0,2,2021-11-24 14:07:15,1461,2449,"Lincoln Park, Chicago",lake cleanup,0
1463495107492126720,RT @outsidemagazine: Real change is possible. https://t.co/6OY9WXKlD5,0,2,2021-11-24 13:09:58,1071,2162,,lake cleanup,0
1463490016668172294,Real change is possible. https://t.co/6OY9WXKlD5,10,2,2021-11-24 12:49:44,360887,1350,"Santa Fe, NM",lake cleanup,0
1463469828589731844,RT @EPAGreatLakes: Our dredging activities were completed in the Wire Mill Delta area of Spirit Lake. We've moved to the North Dredge Area.…,0,1,2021-11-24 11:29:31,520,597,"Forestville, WI",lake cleanup,0
1463289459806511109,RT @WBBM780Traffic: NB Route 53 is blocked at Lake Cook Road due to a crash and ongoing cleanup. #ChicagoTraffic gets by using the shoulder…,0,1,2021-11-23 23:32:48,39813,529,"Chicago, IL",lake cleanup,0
1463288192992485383,NB Route 53 is blocked at Lake Cook Road due to a crash and ongoing cleanup. #ChicagoTraffic gets by using the shoulder but is solid from before Dundee. @WBBMNewsradio https://t.co/2kaxla5khK,1,1,2021-11-23 23:27:46,8328,97,"Chicago, IL",lake cleanup,0
1463221079430905857,Our dredging activities were completed in the Wire Mill Delta area of Spirit Lake. We've moved to the North Dredge Area. Check out more photos of our work at: https://t.co/2sVjF2xFWI https://t.co/beXU5SP7ls,5,1,2021-11-23 19:01:05,11071,288,U.S. EPA Region 5,lake cleanup,0
1463141798608609286,"Cost of damage from B.C. flooding could be 'catastrophic,' expert says https://t.co/9RLtLfFkUM
Flood Damage Cleanup Chicago, Evanston, Skokie, Wilmette, Glenview, Northbrook, Lake Forest
https://t.co/2WlvdwWqe7
#flooddamagecleanupchicago #Evanston #Skokie #Wilmette #Glenview https://t.co/tEMRQLGYlr",1,0,2021-11-23 13:46:03,1557,2581,"Chicago, IL",lake cleanup,0
1463112658178162691,🍁 We are excited to recognize our Lake Shore servant leaders and philanthropists who participated in the district's 3rd annual Seasonal Cleanup. @myLSPS be-leafs in helping their community: https://t.co/MQjIcO5Fyp. #myLSPS https://t.co/onpbRKEnCX,2,0,2021-11-23 11:50:15,1222,182,"St Clair Shores, MI",lake cleanup,0
